""	"id"	"mass"	"RT"	"XS.2015_08_7_013_R1_15_TECHREP1_ESIN01"	"XS.2015_08_7_014_R3_15_TECHREP1_ESIN01"	"XS.2015_08_7_020_R4_15_TECHREP1_ESIN01"	"XS.2015_08_7_037_R2_15_TECHREP1_ESIN01"	"XS.2015_08_7_049_R4_15_TECHREP2_ESIN01"	"XS.2015_08_7_051_R1_15_TECHREP2_ESIN01"	"XS.2015_08_7_060_R3_15_TECHREP2_ESIN01"	"XS.2015_08_7_061_R2_15_TECHREP2_ESIN01"	"XS.2015_08_7_015_R2_20_TECHREP1_ESIN01"	"XS.2015_08_7_017_R3_20_TECHREP1_ESIN01"	"XS.2015_08_7_027_R1_20_TECHREP1_ESIN01"	"XS.2015_08_7_034_R4_20_TECHREP1_ESIN01"	"XS.2015_08_7_040_R3_20_TECHREP2_ESIN01"	"XS.2015_08_7_041_R2_20_TECHREP2_ESIN01"	"XS.2015_08_7_062_R4_20_TECHREP2_ESIN01"	"XS.2015_08_7_065_R1_20_TECHREP2_ESIN01"	"XS.2015_08_7_010_R1_25_TECHREP1_ESIN01"	"XS.2015_08_7_023_R2_25_TECHREP1_ESIN01"	"XS.2015_08_7_033_R3_25_TECHREP1_ESIN01"	"XS.2015_08_7_035_R4_25_TECHREP1_ESIN01"	"XS.2015_08_7_042_R4_25_TECHREP2_ESIN01"	"XS.2015_08_7_044_R1_25_TECHREP2_ESIN01"	"XS.2015_08_7_055_R3_25_TECHREP2_ESIN01"	"XS.2015_08_7_056_R2_25_TECHREP2_ESIN01"	"XS.2015_08_7_026_R4_30_TECHREP1_ESIN01"	"XS.2015_08_7_030_R3_30_TECHREP1_ESIN01"	"XS.2015_08_7_031_R1_30_TECHREP1_ESIN01"	"XS.2015_08_7_032_R2_30_TECHREP1_ESIN01"	"XS.2015_08_7_046_R4_30_TECHREP2_ESIN01"	"XS.2015_08_7_047_R2_30_TECHREP2_ESIN01"	"XS.2015_08_7_063_R1_30_TECHREP2_ESIN01"	"XS.2015_08_7_067_R3_30_TECHREP2_ESIN01"	"XS.2015_08_7_009_R4_35_TECHREP1_ESIN01"	"XS.2015_08_7_019_R1_35_TECHREP1_ESIN01"	"XS.2015_08_7_021_R2_35_TECHREP1_ESIN01"	"XS.2015_08_7_025_R3_35_TECHREP1_ESIN01"	"XS.2015_08_7_039_R3_35_TECHREP2_ESIN01"	"XS.2015_08_7_050_R4_35_TECHREP2_ESIN01"	"XS.2015_08_7_052_R1_35_TECHREP2_ESIN01"	"XS.2015_08_7_066_R2_35_TECHREP2_ESIN01"	"XS.2015_08_7_012_R4_NC_TECHREP1_ESIN01"	"XS.2015_08_7_016_R2_NC_TECHREP1_ESIN01"	"XS.2015_08_7_022_R3_NC_TECHREP1_ESIN01"	"XS.2015_08_7_029_R1_NC_TECHREP1_ESIN01"	"XS.2015_08_7_043_R1_NC_TECHREP2_ESIN01"	"XS.2015_08_7_054_R2_NC_TECHREP2_ESIN01"	"XS.2015_08_7_057_R3_NC_TECHREP2_ESIN01"	"XS.2015_08_7_064_R4_NC_TECHREP2_ESIN01"	"XS.2015_08_7_018_QC06_ESIN01"	"XS.2015_08_7_028_QC07_ESIN01"	"XS.2015_08_7_038_QC08_ESIN01"	"XS.2015_08_7_048_QC09_ESIN01"	"XS.2015_08_7_058_QC10_ESIN01"	"XS.2015_08_7_068_QC11_ESIN01"	"XS.2015_08_7_069_QC_DILUTION_1.2_ESIN01"	"XS.2015_08_7_070_QC_DILUTION_1.4_ESIN01"	"XS.2015_08_7_071_QC_DILUTION_1.8_ESIN01"	"dilcorr"
"643"	7920	1180.69946292211	31.284280710053	501.263916015625	336.1650390625	750	1883.876953125	599.39599609375	531.3564453125	81.6510009765625	963.455078125	3342.28125	1710.623046875	690.638671875	741.3623046875	1415.6142578125	1493.1435546875	842.13671875	684.10400390625	1386.3955078125	3114.6484375	1664.0205078125	1706.5595703125	2102.3671875	579.8359375	1339.7421875	1821.681640625	2587.419921875	1473.5732421875	1874.55078125	1133.580078125	2022.76953125	1260.447265625	1726.056640625	1511.466796875	3597.39453125	3632.732421875	2784.8515625	2255.767578125	1239.0361328125	1564.6982421875	1788.8720703125	1578.8671875	5402.83203125	4283.43359375	2933.197265625	3381.828125	3053.73046875	1845.623046875	1213.6982421875	2550.666015625	1927.513671875	1092.330078125	942.265625	984.29248046875	817.6884765625	677.90966796875	339.380859375	279.945068359375	192.7578125	-0.970501891209781
"644"	7954	530.089714365304	561.493255079838	151574.625	117406.1875	105707.0625	67414.8125	63935.9375	69636.625	53707.59375	44445.875	105679.5625	98502.625	84324.1875	66841.25	58540.8125	57101	50721.90625	53535.40625	117241.6875	90947.0625	71704.5625	41451.96875	38424.65625	60696.78125	55847.46875	50531.53125	50211.8125	63952.125	62176.625	79762.625	31236.046875	56653.65625	37338.34375	40563	105053.5	101152.375	99180	62117.6875	52441.0625	50144.40625	50335.4375	48689.40625	146502.75	115507.3125	91916.5	101747.75	78105.3125	63956.03125	52623.46875	62756.09375	98582.0625	82133.8125	66104.9375	53441.8125	49117.9375	43920.9375	29896.75	15614.6015625	6474.4296875	-0.985287003341258
"645"	7970	1115.43797670599	31.0698597891289	477.22314453125	433.659912109375	692.12890625	246.299438476562	417.859619140625	207.961181640625	260.4404296875	165.717529296875	355.887939453125	804.6005859375	342.38330078125	314.2353515625	460.384521484375	323	277.229736328125	261.38623046875	830.77880859375	337.623046875	336.959228515625	315.615966796875	221.662719726562	379.213623046875	233.417358398438	231.218505859375	305.339599609375	184.737670898438	284.80712890625	299.86279296875	246.0078125	253.979248046875	168.537841796875	143.35107421875	469.678466796875	474.651611328125	269.822509765625	224.280639648438	200	150.614135742188	224.4541015625	164	374.00048828125	397.985595703125	273.7255859375	250.419555664062	330.85205078125	279	177.1328125	212.403930664062	578.9482421875	486.216552734375	302.851806640625	337.1669921875	416.003173828125	413	738.92041015625	992.60302734375	1135.705078125	0.957139559442649
"646"	8002	703.396487712829	565.124053419682	51	58	45	35	28	30	33	45	47	68	40	63	53	50	98	46	118	110.171264648438	83.6082153320312	343.49755859375	275.97607421875	106	95	61.7027587890625	655.17041015625	134.164794921875	241.406616210938	123	508.984619140625	91.4822387695312	206	150	3077.990234375	249	246.541381835938	181	125	1542.9736328125	144.93505859375	179	47	64	43	40	39	44	49	28	201.445556640625	179	155.704711914062	156	138.93408203125	127	97	70.19482421875	39	-0.982067688584455
"647"	8024	733.407843104052	585.153864274945	51	50	44	43	37	48	39	64	93.542724609375	63	59	68	88.5559692382812	52	82	80	124	66	105.090576171875	202.112670898438	161	119	92	83	233	161.9443359375	168.988891601562	149	274	152	119	101.587463378906	983.33642578125	577.58154296875	143.549194335938	308	315	571	294	138.733520507812	39	39	57	44	43	41	41	48	139	107	115.979614257812	122	137.494384765625	102.117614746094	81	46	43.294921875	-0.959461483828831
"648"	8051	667.091858037851	358.860352097896	42	57	68	55	52	39	39	48	114.7431640625	120.108947753906	157.316650390625	188	98	216	75.4940185546875	101	779.1064453125	328.149169921875	567.10986328125	257.150390625	234.268920898438	462	326	281.028564453125	559.6591796875	944.423828125	1139.2939453125	636.4765625	358.71142578125	651.109375	585.58837890625	396.39013671875	979.85986328125	877.3203125	1436.1572265625	1157.083984375	893	388.43017578125	531	855.85791015625	36	35	58	43	46	31	46	43	448.78125	317.234375	260.839599609375	225.001098632812	219	276	145.365844726562	65	57	-0.968887571135112
"649"	8055	797.289435932098	558.384011787281	125.754333496094	192.123168945312	173	90	176	105.669982910156	186.010131835938	161	2825.5	3364.546875	1376.1416015625	1751.6103515625	2507.9609375	2174.328125	1431.2138671875	1069.154296875	9997.0703125	7912	11828.7421875	5942.31640625	5304.2421875	5364.9609375	9478.859375	4570.69140625	12762.015625	19296.140625	14307.96875	13471.0546875	9911.84375	10635.8671875	9563.5	14466.6796875	32852.75	12971.9140625	5569.7109375	26746.203125	20611.671875	15247.8671875	8044.07421875	3355.44921875	59	58	77	43	45	42	49	56	6324.77734375	4819.953125	4341.875	3949.708984375	3818.85546875	3588.033203125	1472.9599609375	623.619140625	424.466064453125	-0.986302836523403
"650"	8078	1090.2572089081	31.180140712805	386.11865234375	192.563232421875	512.62255859375	411.8447265625	342	256.7333984375	107.063537597656	378.98779296875	488.060546875	1160.3681640625	454.095458984375	429.12548828125	468.3984375	401.86962890625	312.570556640625	212.3251953125	974.6044921875	686.6240234375	481.3115234375	580.75	679	415	594.20849609375	418.35693359375	391.454833984375	516.314453125	507.802001953125	367.40771484375	340.016357421875	442.13525390625	389.430908203125	461.678955078125	974.18408203125	610.33203125	540.38427734375	699.72412109375	431.60302734375	293.3173828125	500.78662109375	437	1045.837890625	588.947265625	617.47509765625	493.96875	480.293701171875	494.113037109375	355.198486328125	547.90087890625	756	744.23583984375	470.702880859375	278.355224609375	330.5517578125	409.3564453125	256.578369140625	202.935424804688	120	-0.990645098816085
"651"	8097	409.055385574989	288.589649133515	71.7137451171875	80	68	52	91	51	94.2172241210938	54	361.22900390625	191.215698242188	272	208.67822265625	155	234	163.982177734375	182.2265625	681.68115234375	330.89111328125	629.57373046875	290.839111328125	192.189331054688	398.845703125	387.84716796875	282.153076171875	386	590.095703125	834.76806640625	502.3046875	224.88037109375	433.1826171875	582	495	971.3046875	734.337890625	763.69287109375	862.11083984375	747.68359375	345.828369140625	549.2109375	461.971923828125	40	72	49	58.8237609863281	40	39	44	45	378.242431640625	290.4033203125	215.52783203125	266.471923828125	274.1826171875	289.22265625	163.22900390625	97	65	-0.996969815165072
"652"	8108	370.046821383874	39.3008244832357	85.5232543945312	40	284.759033203125	150.4453125	226.76708984375	56.5326843261719	47	130.1064453125	188.340576171875	615.63134765625	80.5884399414062	230.44677734375	415.66845703125	142.718505859375	190.91015625	76	968.6884765625	207	664.44677734375	246.35693359375	247	666.2626953125	406	85.90087890625	291.815673828125	104	133	71.31103515625	158.894409179688	104.237365722656	151.330200195312	82	232	155	117.631958007812	74	84	191	96.6250610351562	125	309.71435546875	224	113.058959960938	116.03564453125	86.9375610351562	184.151000976562	87	235	497.536865234375	332.932373046875	406.93359375	339.196044921875	391.506103515625	477.732666015625	276.645263671875	248.242797851562	155	-0.973534142858841
"653"	8120	718.416984807077	610.630577756647	43	60	60	68	63	42	43	57	466.302490234375	407.282470703125	147.18115234375	745.6513671875	361.38330078125	376.526123046875	748.58349609375	181.643188476562	2517.740234375	1192.1376953125	1323.0625	4771.51171875	4544.265625	1315.337890625	918.8818359375	911	18288.34375	3206.373046875	7681.0234375	3887.904296875	12265.1953125	3288.9609375	5396.00390625	2549.8359375	86799.8125	11409.2578125	9830.203125	8508.34375	5568.90234375	46422.9375	6719.1953125	5540.3515625	57	43	45	40	50	44	30	48	5202.1640625	4374.0625	3444.015625	3125.37890625	2664.353515625	2635.845703125	1273.9521484375	467.573974609375	237.596923828125	-0.997250377094535
"654"	8135	855.225632618976	560.64093445895	65.9063720703125	103.16455078125	78	83.621826171875	108	95.8326416015625	103.587158203125	49.947998046875	777.91845703125	1015	287.526611328125	387.719970703125	890	610	369.455810546875	339.209716796875	2271.96875	1799.0234375	2919.806640625	1731.0927734375	1282.796875	1292.3662109375	2514.580078125	1246.751953125	2945.8515625	4377.4765625	3615.14453125	3026.7890625	2053.8046875	2819.609375	2413.796875	3364.734375	7913.6875	3417.697265625	1356.1826171875	6286.62890625	5327.1640625	3252.83203125	2087.78125	830.44970703125	82	122.87646484375	47	74.3446044921875	59.2509765625	94	62	77.3944091796875	1609.9384765625	1289.2861328125	964.06201171875	1004.01513671875	804.5263671875	1120.5966796875	666.34228515625	197.384033203125	154	-0.970778514652958
"655"	8158	843.319547075477	31.2361927701716	1891.7265625	494.288818359375	2507.671875	1635.767578125	1312.1943359375	967.8408203125	386.88134765625	1384.986328125	2372.921875	2771.427734375	1834.9462890625	1536.6767578125	2002.2451171875	1907.8310546875	1271.2099609375	1149.4677734375	3247.62109375	2356.47265625	2096.30078125	2175.04296875	2066.681640625	1910.462890625	1453.1630859375	1272.2216796875	1921.1337890625	1303.1630859375	1782.79296875	1576.427734375	1518.353515625	1507.1357421875	1408.314453125	1353.8203125	3482.486328125	2216.728515625	1899.2744140625	1817.501953125	1192.7509765625	1600.5791015625	1745.443359375	1457.2412109375	3661.533203125	2749.056640625	1872.982421875	1701.189453125	1550.1005859375	1464.34375	1010.3984375	1339.1064453125	2974	2257.97265625	1931.0771484375	1683.9091796875	1671.1572265625	1697.9443359375	1566.912109375	782.0439453125	441.84375	-0.963112924394443
"656"	8170	700.315938842653	533.714985094572	66	183.026733398438	141.966064453125	98.0985717773438	158.933837890625	52	119.244445800781	101	1184.708984375	2609.708984375	472	600	1633.3076171875	851.2373046875	428.01708984375	300.14990234375	4450.265625	7079.27734375	5743.78515625	3535.701171875	2945.02734375	2429.439453125	4401.59375	4138.35546875	20274.734375	11714.765625	4283.40234375	7562.73046875	13199.3046875	6797.09375	3159.85546875	8154.6171875	52844.75	13599.7734375	11610.0625	13344.34375	10790.1875	24654.75	8348.5	5824.37109375	45	56	46	51	41	55	44	50	5231.87890625	4596.0234375	3663.9921875	3317.546875	2824.2890625	2841.56640625	1120.3837890625	545.9619140625	248.640625	-0.998590798638474
"657"	8174	1426.6866322758	31.2730523828875	338.541748046875	229.632446289062	511.948486328125	543.30029296875	338.982666015625	291.06298828125	112	664.4541015625	932.33154296875	665.1396484375	472.644287109375	660.2421875	896.35986328125	408.954833984375	382.95556640625	267.49169921875	958.9501953125	995.92138671875	535.99658203125	769.76513671875	602.91552734375	447.644287109375	467.353515625	606.66259765625	630.38720703125	445.174560546875	688.1943359375	497.8564453125	619.9775390625	615.41015625	500	315.4296875	1117.9833984375	1014.658203125	802.888671875	464.577392578125	352.81591796875	484.22119140625	555.154296875	442.042236328125	1832.796875	1345.875	758.87939453125	498.351806640625	864.85205078125	656.533203125	490.67236328125	729.32470703125	836.63134765625	744.14306640625	637.259765625	402.6123046875	539.3818359375	419.066650390625	402	245.82080078125	164	-0.959263033107723
"658"	8179	562.19844535013	549.337737501713	92	109	101	65	101	72.823486328125	74	68.2562866210938	156	116	119	177.466186523438	96	156	173.4853515625	121.548034667969	840.052734375	340.014892578125	393.965087890625	363.359375	308.199462890625	377.74072265625	262.0634765625	211.932373046875	685.84521484375	581.8896484375	745	375.43310546875	493.60302734375	409.000732421875	708	421.147705078125	1585.2802734375	805.77783203125	957.896484375	823.9736328125	753.0673828125	1311.974609375	1094.0439453125	626.25927734375	111.501953125	86	54	63	73	54	58	63	412.831298828125	343.606201171875	258.028564453125	425.975830078125	278.232421875	229	166	89	67.3444213867188	-0.988631008439873
"659"	8190	878.222402897392	558.35633395011	75	61.3898315429688	86	44	61	43	59	42	131.579223632812	107.580078125	79.4410400390625	83	97	98.98486328125	77	66	384.28662109375	217	391.218017578125	263.652099609375	276	205.401489257812	448.578369140625	196.593872070312	614.06982421875	643.78076171875	505.69189453125	500.326171875	324.72998046875	413.372314453125	447.696533203125	664.31982421875	956.06689453125	336.03857421875	181.824584960938	851.75537109375	822	492.56787109375	469.990966796875	197.938354492188	61	67	56	66	44	42	48	47	363.481201171875	175.853759765625	161	193.817626953125	129.915405273438	121	78	52.7039184570312	37	-0.998831446731615
"660"	8192	733.408025940029	582.804760313871	51	50	44	43	37	48	39	64	93.542724609375	63	59	68	88.5559692382812	52	82	80	124	66	105.090576171875	202.112670898438	161	119	92	83	233	161.9443359375	168.988891601562	149	274	152	119	101.587463378906	983.33642578125	577.58154296875	143.549194335938	308	315	571	294	138.733520507812	39	39	57	44	43	41	41	48	139	107	115.979614257812	122	137.494384765625	102.117614746094	81	46	43.294921875	-0.959461483828831
"661"	8194	1302.73636759242	31.0818421547873	912.51953125	955.380859375	927.7421875	688	689.96484375	569.0068359375	558.16259765625	482.923583984375	960.3935546875	1149.0087890625	458.161865234375	594.56787109375	700.25537109375	360.2900390625	668.0146484375	691.59033203125	1781.095703125	661.04345703125	579.0400390625	459.13916015625	603.1259765625	781.724609375	493.985595703125	455.765380859375	776.45458984375	512.64501953125	569.619140625	616.6484375	541.1220703125	450.522705078125	516.2080078125	359.405029296875	1134.6953125	785.0751953125	472.786376953125	476.16943359375	363.55859375	570.2607421875	494.689208984375	429.369873046875	1187.525390625	792.18310546875	677.72216796875	828.67529296875	507.001708984375	419.314208984375	373.36279296875	494.174560546875	1502.8994140625	747.287109375	564.9189453125	786.5908203125	624.22509765625	743.31005859375	1066.7353515625	2167.775390625	3166.498046875	0.991100990423627
"662"	8217	965.45575197743	974.573837547971	62	88.3548583984375	113.690979003906	54.3458557128906	66	67	49	61	107	92	64	62	83	71	115	64	245	137.228515625	302.052490234375	222	253	162	184.33056640625	99.0838623046875	363.85791015625	448.423583984375	406.0234375	297	288.094482421875	258	398.513427734375	306.083251953125	952.001953125	508.203125	689.95166015625	779.8359375	564	545	285.873779296875	522.20849609375	69	73.539794921875	85	69	71	67	58	63	295.344482421875	344.947509765625	379	218.568969726562	230	205.850341796875	129	94.1980590820312	63	-0.997363380437356
"663"	8221	748.401257931951	592.135019402755	49	48	47	45	40	48	38	44	69	77	47	123	50	57	73.135986328125	49	71	86	90	497.57666015625	559.142578125	72	78.2821044921875	67	535.7197265625	182	123	131	404.048095703125	121	128.354248046875	155.344360351562	3692.9296875	246.13818359375	204	185.32421875	125.017944335938	2171.330078125	182	154.660278320312	44	50	49	45	38	60	44	37	226.8046875	179	150.393310546875	107.354248046875	84.284912109375	110	82	66	44	-0.992543664466399
"664"	8224	1214.73543688668	31.2362105720922	568.7109375	537.40869140625	603.03515625	683.8232421875	377.94287109375	346.433349609375	218.77294921875	542.25732421875	1501.5283203125	812.0478515625	561.142578125	781.5107421875	486.200927734375	840.0419921875	449.44384765625	581.189453125	964.2412109375	1908.0869140625	919.3720703125	1185.236328125	1125.4462890625	493.88330078125	617.12109375	1110.8515625	1347.5478515625	1007.13037109375	1014.47412109375	889.97802734375	1154.6787109375	655.7109375	1048.4833984375	974.2626953125	2077.537109375	2139.529296875	1195.2470703125	954.43017578125	743.685546875	788.90478515625	1024.15234375	995.1982421875	3014.92578125	2003.94140625	1456.6259765625	1347.3740234375	1463.8466796875	856.8232421875	679.57275390625	1284.263671875	754.6376953125	543.39453125	436.517578125	644.33935546875	447.17041015625	676.24755859375	455.613037109375	375.438232421875	327.095703125	-0.970153570090385
"665"	8231	835.340174065758	570.224963807223	210.983764648438	125	120	104	88	136.080200195312	112	100.677795410156	165.451416015625	158.1123046875	128.358154296875	140.827392578125	108.447631835938	181.34130859375	130.460205078125	157.516845703125	269.0595703125	166.5263671875	213	420.669189453125	271	233.123046875	133	82	957.083984375	212	322	171	519.669921875	187.783203125	252.847290039062	175.584594726562	5105.89453125	273	325.714599609375	380.960205078125	230.866821289062	2604.896484375	280.601318359375	249.761596679688	194.40966796875	228	186.38671875	152.003051757812	146	105	87	120.103637695312	194	202.21337890625	201	216	179.440673828125	203.54736328125	132.784057617188	79	60.2762145996094	-0.993200908587412
"666"	8235	271.226429341291	708.404176946272	24732.53125	10395.1171875	16757.90625	8688.6171875	9483.859375	9063.96875	4087.150390625	5897.16015625	15893.296875	13465.265625	15110.546875	10798.0078125	5784.4453125	7944.71875	6009.1484375	6936.47265625	30389.171875	15648.6796875	10216.3515625	8178.59765625	7991.64453125	11544.859375	6373.04296875	7846.94921875	11121.3828125	10019.453125	14798.125	10040.0703125	6896.7109375	7794.32421875	7576.48046875	5069.7890625	22672.953125	18753.03125	16664.46875	14841.234375	8917.9375	8142.75	8352.2890625	6494.91015625	19184.234375	17793.078125	12236.1796875	14290.140625	11329.75	7161.80078125	5663.57421875	6847.984375	16848.453125	11535.1796875	10150.5546875	8069.765625	6750.6015625	5975.84765625	2911.052734375	1608.109375	817.6201171875	-0.999388155059484
"667"	8237	433.066328562995	353.201648912932	59	37	56	45	65	59	57	38	173.741088867188	97.9224243164062	137.856689453125	171	132	190	268.107666015625	85.040771484375	368.287353515625	270.445068359375	296.222900390625	312.8046875	325	377	301.203857421875	315	385.93701171875	453.55712890625	781.11572265625	407.83203125	302	375.5556640625	850.724609375	321	614.3056640625	345.41796875	567.47802734375	949	710.609375	458	514.4345703125	528.77099609375	54	52	43	43	37	43	37	49	294.59814453125	302.673095703125	188.497314453125	216.171997070312	245.467529296875	193.641479492188	131.619384765625	94	58	-0.997288152205985
"668"	8244	1235.75731147891	31.1243332645349	348.32177734375	351.23291015625	494.0888671875	221.075561523438	314.776611328125	161.215454101562	187.079467773438	188	439.10693359375	457.517333984375	304.320068359375	270.359130859375	295.086669921875	194.5888671875	203.748291015625	179.6162109375	484.802978515625	259.10791015625	230.851928710938	276	199.922241210938	528.71875	273.774658203125	169.361206054688	330.70263671875	313.546630859375	262.470947265625	259.44140625	218	279.282958984375	198.73095703125	219.245361328125	534.6142578125	320	219.765869140625	306.494140625	198.342651367188	280.42236328125	226.946533203125	226.357177734375	572	384.15966796875	367.10986328125	246.6904296875	304.075439453125	264.456787109375	191.413452148438	230.851928710938	291.879638671875	327.78564453125	304.604248046875	309.032958984375	295	248.698120117188	348.710205078125	631.076171875	947.24072265625	0.994881324534753
